DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	5q12.3	5	67122705		MAST4			ENSG00000069020			rs16896297-?	rs16896297	0	16896297	intron_variant	0	NR	2E-7	6.698970004336019		5.23465	[2.801782999-9.780044166]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	2p16.2	2	52673995		FTH1P6 - MIR4431	ENSG00000233083	ENSG00000264975		43917	28527	rs17043204-?	rs17043204	0	17043204	intergenic_variant	1	NR	9E-6	5.045757490560675		5.2835593	[2.534488902-11.01444948]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	7q21.11	7	78419309		MAGI2			ENSG00000187391			rs17150696-?	rs17150696	0	17150696	intron_variant	0	NR	5E-6	5.301029995663981		2.4075267	[1.649248946-3.514439313]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	4q35.1	4	182874333		TENM3 - DCTD	ENSG00000218336	ENSG00000129187		71309	15727	rs17264946-?	rs17264946	0	17264946	intergenic_variant	1	NR	7E-6	5.154901959985743		3.0474343	[1.872068558-4.960745342]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	16p12.3	16	16985501		SPRING1P3 - TCERG1P2	ENSG00000261748	ENSG00000260675		32033	108850	rs17272585-?	rs17272585	0	17272585	intron_variant	1	NR	8E-6	5.096910013008056		4.593306	[2.352907977-8.966971557]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	6q11.2	6	62625990		DHFRP5 - FKBP1C	ENSG00000216859	ENSG00000198225		164487	585479	rs17469415-?	rs17469415	0	17469415	intergenic_variant	1	NR	4E-6	5.3979400086720375		7.5112357	[3.1839291-17.71982377]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	21q22.11	21	33780393		ITSN1			ENSG00000205726			rs17647506-?	rs17647506	0	17647506	intron_variant	0	NR	6E-6	5.221848749616356		13.954472	[4.446601071-43.79238746]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	6q25.1	6	149525170		PPIL4			ENSG00000131013			rs17710991-?	rs17710991	0	17710991	synonymous_variant	0	NR	1E-5	5.0		7.6095195	[3.096127076-18.70232785]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	18q22.1	18	66230361		PRPF19P1 - CDH19	ENSG00000264685	ENSG00000071991		160714	270722	rs17725969-?	rs17725969	0	17725969	intron_variant	1	NR	1E-7	7.0		5.887315	[3.053229858-11.35206879]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	14q32.12	14	91921965		FBLN5			ENSG00000140092			rs17732602-?	rs17732602	0	17732602	intron_variant	0	NR	9E-6	5.045757490560675		1.2098544	[1.112284491-1.315983112]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	14q31.3	14	88864835		TTC8			ENSG00000165533			rs17773901-?	rs17773901	0	17773901	intron_variant	0	NR	4E-6	5.3979400086720375		4.599281	[2.398836912-8.818184413]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	11p15.4	11	6269890		CCKBR			ENSG00000110148			rs1805002-?	rs1805002	0	1805002	missense_variant	0	NR	8E-6	5.096910013008056		3.4291074	[1.998346323-5.884254178]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA											chr1:225637009-?	chr1:225637009	0			1	NR	4E-7	6.3979400086720375		11.860339	[4.550112691-30.91520086]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA											chr10:107837289-?	chr10:107837289	0			1	NR	3E-6	5.522878745280337		4.728462	[2.458973533-9.092555484]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	2q14.3	2	124994356		RNU6-259P - LINC01941	ENSG00000206726	ENSG00000226813		5031	1115405	rs112726141-?	rs112726141	0	112726141	intron_variant	1	NR	7E-6	5.154901959985743		8.152299	[3.260889464-20.38093694]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	13q14.2	13	48851558		PSME2P2 - FNDC3A	ENSG00000225131	ENSG00000102531		79731	124354	rs112867299-?	rs112867299	0	112867299	intergenic_variant	1	NR	8E-6	5.096910013008056		13.601771	[4.328270329-42.7441353]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	5q12.3	5	64889680		CWC27			ENSG00000153015			rs112888519-?	rs112888519	0	112888519	intron_variant	0	NR	5E-7	6.301029995663981		18.70704	[5.95517149-58.76462158]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	5q34	5	167548263		TENM2			ENSG00000145934			rs112964125-?	rs112964125	0	112964125	intron_variant	0	NR	3E-7	6.522878745280337		19.022072	[6.131895996-59.00935555]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	1p34.3	1	37747835		EPHA10			ENSG00000183317			rs113336870-?	rs113336870	0	113336870	intron_variant	0	NR	8E-6	5.096910013008056		3.6535525	[2.070296844-6.447600203]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	6p25.3	6	1703268		GMDS			ENSG00000112699			rs113685483-?	rs113685483	0	113685483	intron_variant	0	NR	1E-5	5.0		6.677876	[2.881053425-15.47837673]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	9p21.3	9	20978575		FOCAD			ENSG00000188352			rs113758007-?	rs113758007	0	113758007	intron_variant	0	NR	3E-6	5.522878745280337		16.29405	[5.069428047-52.3719949]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	19q13.12	19	35990046		LRFN3 - SDHAF1	ENSG00000126243	ENSG00000205138		43422	5142	rs113837429-?	rs113837429	0	113837429	intergenic_variant	1	NR	4E-6	5.3979400086720375		12.777681	[4.354753469-37.49216583]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	5p15.33	5	2195685		Y_RNA - LSINCT5	ENSG00000201959	ENSG00000281560		10865	516906	rs114074453-?	rs114074453	0	114074453	intergenic_variant	1	NR	3E-6	5.522878745280337		23.173283	[6.162188559-87.14452959]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	2p24.1	2	23012788		RN7SKP27 - LINC02923	ENSG00000222616	ENSG00000235497		150904	361938	rs114135050-?	rs114135050	0	114135050	intergenic_variant	1	NR	2E-7	6.698970004336019		6.428235	[3.206859149-12.88556896]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	1p35.1	1	34214886		C1orf94			ENSG00000142698			rs114168184-?	rs114168184	0	114168184	intron_variant	0	NR	6E-6	5.221848749616356		4.7578697	[2.418172283-9.361335856]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	1q21.3	1	153044430		SPRR2D - SPRR2A	ENSG00000163216	ENSG00000241794		2499	11690	rs114172098-?	rs114172098	0	114172098	intergenic_variant	1	NR	9E-7	6.045757490560675		1.9606969	[1.49897269-2.564644827]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	2p16.3	2	52127084		NRXN1-DT			ENSG00000231918			rs114233838-?	rs114233838	0	114233838	intron_variant	0	NR	6E-7	6.221848749616356		8.486698	[3.661438123-19.67097108]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	12q23.1	12	97261960		Y_RNA - LINC02409	ENSG00000201959	ENSG00000257920		282331	523	rs114260891-?	rs114260891	0	114260891	intergenic_variant	1	NR	8E-6	5.096910013008056		12.651807	[4.155048081-38.52379106]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	5q34	5	162788312		ARL2BPP5 - MRPL57P6	ENSG00000254351	ENSG00000249449		25999	250979	rs114318326-?	rs114318326	0	114318326	intron_variant	1	NR	2E-6	5.698970004336019		18.65287	[5.524716865-62.97690047]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	6q12	6	62994274		DHFRP5 - FKBP1C	ENSG00000216859	ENSG00000198225		532771	217195	rs114369858-?	rs114369858	0	114369858	intergenic_variant	1	NR	4E-6	5.3979400086720375		7.3213887	[3.1481784-17.02658592]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	4p12	4	46452404		GABRA2			ENSG00000151834			rs114395778-?	rs114395778	0	114395778	intron_variant	0	NR	5E-6	5.301029995663981		4.5868797	[2.390493906-8.801304948]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	2q12.2	2	106257875		SRSF3P4 - RPS21P2	ENSG00000224061	ENSG00000230353		4158	30928	rs114485298-?	rs114485298	0	114485298	intergenic_variant	1	NR	5E-6	5.301029995663981		6.6206927	[2.935847007-14.93046864]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	5q35.3	5	180511121		CNOT6			ENSG00000113300			rs114844599-?	rs114844599	0	114844599	intron_variant	0	NR	6E-6	5.221848749616356		3.4917393	[2.033251021-5.996428248]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
